date,month,year,avg_temperature
8/15/2017,August,2017,19.14
8/14/2017,August,2017,21.2
8/13/2017,August,2017,19
8/12/2017,August,2017,19.45
8/11/2017,August,2017,19.14
8/10/2017,August,2017,20.05
8/9/2017,August,2017,18.89
8/8/2017,August,2017,16.45
8/7/2017,August,2017,19
8/6/2017,August,2017,19.05
8/5/2017,August,2017,20.7
8/4/2017,August,2017,19.7
8/3/2017,August,2017,19.14
8/2/2017,August,2017,19.05
8/1/2017,August,2017,20.95
7/31/2017,July,2017,19.5
7/30/2017,July,2017,19.35
7/29/2017,July,2017,17.64
7/28/2017,July,2017,16.85
7/27/2017,July,2017,15.3
7/26/2017,July,2017,16.2
7/25/2017,July,2017,14.95
7/24/2017,July,2017,16
7/23/2017,July,2017,17.5
7/22/2017,July,2017,20.6
7/21/2017,July,2017,23.85
7/20/2017,July,2017,22.3
7/19/2017,July,2017,20.3
7/18/2017,July,2017,18
7/17/2017,July,2017,18.14
7/16/2017,July,2017,18.39
7/15/2017,July,2017,17
7/14/2017,July,2017,15.2
7/13/2017,July,2017,16.14
7/12/2017,July,2017,20.35
7/11/2017,July,2017,18.3
7/10/2017,July,2017,19.6
7/9/2017,July,2017,19.25
7/8/2017,July,2017,19.64
7/7/2017,July,2017,16.75
7/6/2017,July,2017,17.39
7/5/2017,July,2017,17.35
7/4/2017,July,2017,20.14
7/3/2017,July,2017,18.75
7/2/2017,July,2017,16.1
7/1/2017,July,2017,14.1
6/30/2017,June,2017,14.4
6/29/2017,June,2017,16.64
6/28/2017,June,2017,13.75
6/27/2017,June,2017,16.55
6/26/2017,June,2017,17.95
6/25/2017,June,2017,19.95
6/24/2017,June,2017,15.75
6/23/2017,June,2017,15.6
6/22/2017,June,2017,18.2
6/21/2017,June,2017,16.75
6/20/2017,June,2017,15.39
6/19/2017,June,2017,17.2
6/18/2017,June,2017,16.8
6/17/2017,June,2017,12.45
6/16/2017,June,2017,10.85
6/15/2017,June,2017,9.5
6/14/2017,June,2017,12.7
6/13/2017,June,2017,21.15
6/12/2017,June,2017,18.39
6/11/2017,June,2017,16.14
6/10/2017,June,2017,16.2
6/9/2017,June,2017,10.8
6/8/2017,June,2017,14.65
6/7/2017,June,2017,12.05
6/6/2017,June,2017,10.6
6/5/2017,June,2017,11.35
6/4/2017,June,2017,11.75
6/3/2017,June,2017,12.6
6/2/2017,June,2017,12.85
6/1/2017,June,2017,15.65
5/31/2017,May,2017,8.94
5/30/2017,May,2017,7.45
5/29/2017,May,2017,8.25
5/28/2017,May,2017,7.05
5/27/2017,May,2017,9.3
5/26/2017,May,2017,8
5/25/2017,May,2017,10.3
5/24/2017,May,2017,11.95
5/23/2017,May,2017,9.44
5/22/2017,May,2017,12.89
5/21/2017,May,2017,10.75
5/20/2017,May,2017,10.19
5/19/2017,May,2017,19.14
5/18/2017,May,2017,18.75
5/17/2017,May,2017,16.5
5/16/2017,May,2017,10.05
5/15/2017,May,2017,8.8
5/14/2017,May,2017,5.8
5/13/2017,May,2017,9.15
5/12/2017,May,2017,6.4
5/11/2017,May,2017,7.6
5/10/2017,May,2017,6
5/9/2017,May,2017,7.3
5/8/2017,May,2017,8.65
5/7/2017,May,2017,9.94
5/6/2017,May,2017,9.3
5/5/2017,May,2017,8.25
5/4/2017,May,2017,11.45
5/3/2017,May,2017,11.15
5/2/2017,May,2017,7.85
5/1/2017,May,2017,4
4/30/2017,April,2017,9.1
4/29/2017,April,2017,11.45
4/28/2017,April,2017,8.85
4/27/2017,April,2017,8.85
4/26/2017,April,2017,6.05
4/25/2017,April,2017,5.15
4/24/2017,April,2017,6.3
4/23/2017,April,2017,3.75
4/22/2017,April,2017,1.14
4/21/2017,April,2017,3.25
4/20/2017,April,2017,1.1
4/19/2017,April,2017,-1.6
4/18/2017,April,2017,1.6
4/17/2017,April,2017,7.35
4/16/2017,April,2017,8.19
4/15/2017,April,2017,8.85
4/14/2017,April,2017,7.1
4/13/2017,April,2017,8.69
4/12/2017,April,2017,4.94
4/11/2017,April,2017,9.05
4/10/2017,April,2017,5.05
4/9/2017,April,2017,5.45
4/8/2017,April,2017,5.2
4/7/2017,April,2017,5.6
4/6/2017,April,2017,2.8
4/5/2017,April,2017,0.89
4/4/2017,April,2017,3.3
4/3/2017,April,2017,1.25
4/2/2017,April,2017,0.6
4/1/2017,April,2017,1.09
3/31/2017,March,2017,0.19
3/30/2017,March,2017,-0.65
3/29/2017,March,2017,-1.09
3/28/2017,March,2017,-0.95
3/27/2017,March,2017,-3.05
3/26/2017,March,2017,-2.09
3/25/2017,March,2017,1.2
3/24/2017,March,2017,-4.9
3/23/2017,March,2017,-7.5
3/22/2017,March,2017,0.94
3/21/2017,March,2017,2.34
3/20/2017,March,2017,1.09
3/19/2017,March,2017,-2.45
3/18/2017,March,2017,-1.4
3/17/2017,March,2017,-2.15
3/16/2017,March,2017,0.1
3/15/2017,March,2017,1.7
3/14/2017,March,2017,-3.75
3/13/2017,March,2017,-4.2
3/12/2017,March,2017,-12.64
3/11/2017,March,2017,-12.8
3/10/2017,March,2017,-4.34
3/9/2017,March,2017,2.95
3/8/2017,March,2017,3.9
3/7/2017,March,2017,-3
3/6/2017,March,2017,-4.09
3/5/2017,March,2017,-7.45
3/4/2017,March,2017,-10.6
3/3/2017,March,2017,-4.15
3/2/2017,March,2017,3.25
3/1/2017,March,2017,4.65
2/28/2017,February,2017,1.7
2/27/2017,February,2017,-0.35
2/26/2017,February,2017,3.4
2/25/2017,February,2017,5.25
2/24/2017,February,2017,6.55
2/23/2017,February,2017,2.04
2/22/2017,February,2017,-0.79
2/21/2017,February,2017,-1.2
2/20/2017,February,2017,-1
2/19/2017,February,2017,4.69
2/18/2017,February,2017,-0.7
2/17/2017,February,2017,-2.15
2/16/2017,February,2017,-1.2
2/15/2017,February,2017,-3.1
2/14/2017,February,2017,-3.95
2/13/2017,February,2017,-3.2
2/12/2017,February,2017,-6.85
2/11/2017,February,2017,-11.45
2/10/2017,February,2017,-9.69
2/9/2017,February,2017,-1.95
2/8/2017,February,2017,-1.54
2/7/2017,February,2017,-9.55
2/6/2017,February,2017,-3.35
2/5/2017,February,2017,-4.95
2/4/2017,February,2017,-9
2/3/2017,February,2017,-5.94
2/2/2017,February,2017,-1.79
2/1/2017,February,2017,-3.55
1/31/2017,January,2017,-3.5
1/30/2017,January,2017,0.7
1/29/2017,January,2017,1.4
1/28/2017,January,2017,0.05
1/27/2017,January,2017,2.75
1/26/2017,January,2017,3.6
1/25/2017,January,2017,5.15
1/24/2017,January,2017,-0.64
1/23/2017,January,2017,-1.35
1/22/2017,January,2017,-0.85
1/21/2017,January,2017,-0.25
1/20/2017,January,2017,-1
1/19/2017,January,2017,-0.6
1/18/2017,January,2017,-6.7
1/17/2017,January,2017,-4.3
1/16/2017,January,2017,-5.25
1/15/2017,January,2017,-6.65
1/14/2017,January,2017,-8.94
1/13/2017,January,2017,8.3
1/12/2017,January,2017,4.69
1/11/2017,January,2017,3.45
1/10/2017,January,2017,-7.35
1/9/2017,January,2017,-12
1/8/2017,January,2017,-5.55
1/7/2017,January,2017,-7.85
1/6/2017,January,2017,-1.3
1/5/2017,January,2017,1.09
1/4/2017,January,2017,4.3
1/3/2017,January,2017,-2.19
1/2/2017,January,2017,0.39
1/1/2017,January,2017,3.9
12/31/2016,December,2016,-1.4
12/30/2016,December,2016,4.95
12/29/2016,December,2016,0.3
12/28/2016,December,2016,0.6
12/27/2016,December,2016,4.75
12/26/2016,December,2016,-5.15
12/25/2016,December,2016,2.59
12/24/2016,December,2016,4.9
12/23/2016,December,2016,1.35
12/22/2016,December,2016,1.79
12/21/2016,December,2016,1
12/20/2016,December,2016,-7.5
12/19/2016,December,2016,-5.35
12/18/2016,December,2016,6.85
12/17/2016,December,2016,-3.84
12/16/2016,December,2016,-14.2
12/15/2016,December,2016,-4.5
12/14/2016,December,2016,0.35
12/13/2016,December,2016,-2.65
12/12/2016,December,2016,-3.3
12/11/2016,December,2016,-7.55
12/10/2016,December,2016,-6.6
12/9/2016,December,2016,-1.25
12/8/2016,December,2016,2.09
12/7/2016,December,2016,-2.09
12/6/2016,December,2016,-1.2
12/5/2016,December,2016,-2.05
12/4/2016,December,2016,-0.25
12/3/2016,December,2016,1.5
12/2/2016,December,2016,3.1
12/1/2016,December,2016,5.4
11/30/2016,November,2016,3.75
11/29/2016,November,2016,1.8
11/28/2016,November,2016,2.35
11/27/2016,November,2016,1.9
11/26/2016,November,2016,3.45
11/25/2016,November,2016,2.25
11/24/2016,November,2016,3
11/23/2016,November,2016,4.15
11/22/2016,November,2016,3.3
11/21/2016,November,2016,7.35
11/20/2016,November,2016,9.4
11/19/2016,November,2016,9.14
11/18/2016,November,2016,8.85
11/17/2016,November,2016,10.7
11/16/2016,November,2016,11.25
11/15/2016,November,2016,9.15
11/14/2016,November,2016,8.85
11/13/2016,November,2016,7.8
11/12/2016,November,2016,3.95
11/11/2016,November,2016,8.8
11/10/2016,November,2016,5.7
11/9/2016,November,2016,6.2
11/8/2016,November,2016,4.05
11/7/2016,November,2016,3.35
11/6/2016,November,2016,3
11/5/2016,November,2016,2.19
11/4/2016,November,2016,6.8
11/3/2016,November,2016,8.55
11/2/2016,November,2016,8.69
11/1/2016,November,2016,8.1
10/31/2016,October,2016,8.35
10/30/2016,October,2016,7.85
10/29/2016,October,2016,11.35
10/28/2016,October,2016,6.15
10/27/2016,October,2016,6.4
10/26/2016,October,2016,5.85
10/25/2016,October,2016,6.35
10/24/2016,October,2016,10.4
10/23/2016,October,2016,10.75
10/22/2016,October,2016,16.7
10/21/2016,October,2016,14.3
10/20/2016,October,2016,11.9
10/19/2016,October,2016,14.4
10/18/2016,October,2016,11.05
10/17/2016,October,2016,13.85
10/16/2016,October,2016,8.05
10/15/2016,October,2016,7.6
10/14/2016,October,2016,10.9
10/13/2016,October,2016,14.7
10/12/2016,October,2016,9.8
10/11/2016,October,2016,9.55
10/10/2016,October,2016,9.85
10/9/2016,October,2016,15.4
10/8/2016,October,2016,14.75
10/7/2016,October,2016,16.85
10/6/2016,October,2016,14.45
10/5/2016,October,2016,10
10/4/2016,October,2016,8.69
10/3/2016,October,2016,10.14
10/2/2016,October,2016,13.35
10/1/2016,October,2016,12.15
9/30/2016,September,2016,12.4
9/29/2016,September,2016,12
9/28/2016,September,2016,12.65
9/27/2016,September,2016,11.3
9/26/2016,September,2016,11.1
9/25/2016,September,2016,9.55
9/24/2016,September,2016,11.7
9/23/2016,September,2016,14.3
9/22/2016,September,2016,17.64
9/21/2016,September,2016,20.2
9/20/2016,September,2016,19.75
9/19/2016,September,2016,19.7
9/18/2016,September,2016,19.45
9/17/2016,September,2016,14.05
9/16/2016,September,2016,13.2
9/15/2016,September,2016,12.65
9/14/2016,September,2016,17.8
9/13/2016,September,2016,18.64
9/12/2016,September,2016,17.25
9/11/2016,September,2016,18.39
9/10/2016,September,2016,21.25
9/9/2016,September,2016,21.65
9/8/2016,September,2016,22.45
9/7/2016,September,2016,22.1
9/6/2016,September,2016,20.85
9/5/2016,September,2016,15.55
9/4/2016,September,2016,14.5
9/3/2016,September,2016,16.1
9/2/2016,September,2016,15.25
9/1/2016,September,2016,18.85
8/31/2016,August,2016,20.14
8/30/2016,August,2016,19.25
8/29/2016,August,2016,18.45
8/28/2016,August,2016,17.14
8/27/2016,August,2016,19.95
8/26/2016,August,2016,20.14
8/25/2016,August,2016,20.75
8/24/2016,August,2016,20.85
8/23/2016,August,2016,19.75
8/22/2016,August,2016,21.15
8/21/2016,August,2016,19.14
8/20/2016,August,2016,19.14
8/19/2016,August,2016,21.6
8/18/2016,August,2016,21.05
8/17/2016,August,2016,20.3
8/16/2016,August,2016,19.35
8/15/2016,August,2016,20.8
8/14/2016,August,2016,17.75
8/13/2016,August,2016,18
8/12/2016,August,2016,20.55
8/11/2016,August,2016,22.3
8/10/2016,August,2016,19
8/9/2016,August,2016,18.75
8/8/2016,August,2016,20.5
8/7/2016,August,2016,22.2
8/6/2016,August,2016,20.6
8/5/2016,August,2016,20.6
8/4/2016,August,2016,19.05
8/3/2016,August,2016,18.39
8/2/2016,August,2016,19.25
8/1/2016,August,2016,20.3
7/31/2016,July,2016,21.5
7/30/2016,July,2016,22.65
7/29/2016,July,2016,19.89
7/28/2016,July,2016,20.75
7/27/2016,July,2016,20.95
7/26/2016,July,2016,17.75
7/25/2016,July,2016,20.3
7/24/2016,July,2016,19.5
7/23/2016,July,2016,20.05
7/22/2016,July,2016,18.95
7/21/2016,July,2016,21.7
7/20/2016,July,2016,18.75
7/19/2016,July,2016,21.75
7/18/2016,July,2016,19
7/17/2016,July,2016,18.89
7/16/2016,July,2016,21.1
7/15/2016,July,2016,22
7/14/2016,July,2016,19.7
7/13/2016,July,2016,17.89
7/12/2016,July,2016,18.89
7/11/2016,July,2016,17.3
7/10/2016,July,2016,13.1
7/9/2016,July,2016,14.25
7/8/2016,July,2016,14.05
7/7/2016,July,2016,14.1
7/6/2016,July,2016,18.3
7/5/2016,July,2016,18.95
7/4/2016,July,2016,20.95
7/3/2016,July,2016,18.35
7/2/2016,July,2016,15.45
7/1/2016,July,2016,19.2
6/30/2016,June,2016,20.35
6/29/2016,June,2016,16.35
6/28/2016,June,2016,17.64
6/27/2016,June,2016,18.45
6/26/2016,June,2016,16.14
6/25/2016,June,2016,14.89
6/24/2016,June,2016,16.2
6/23/2016,June,2016,16.6
6/22/2016,June,2016,14.25
6/21/2016,June,2016,15.9
6/20/2016,June,2016,16.35
6/19/2016,June,2016,18.79
6/18/2016,June,2016,15.45
6/17/2016,June,2016,13
6/16/2016,June,2016,12.1
6/15/2016,June,2016,12.65
6/14/2016,June,2016,10.55
6/13/2016,June,2016,12.3
6/12/2016,June,2016,11.95
6/11/2016,June,2016,14.5
6/10/2016,June,2016,11.25
6/9/2016,June,2016,11.8
6/8/2016,June,2016,15.15
6/7/2016,June,2016,12
6/6/2016,June,2016,10.35
6/5/2016,June,2016,11.89
6/4/2016,June,2016,12.35
6/3/2016,June,2016,10.55
6/2/2016,June,2016,8
6/1/2016,June,2016,12.89
5/31/2016,May,2016,15.1
5/30/2016,May,2016,11.25
5/29/2016,May,2016,11.05
5/28/2016,May,2016,14.7
5/27/2016,May,2016,9.25
5/26/2016,May,2016,14.75
5/25/2016,May,2016,12.55
5/24/2016,May,2016,9.94
5/23/2016,May,2016,8.65
5/22/2016,May,2016,12.6
5/21/2016,May,2016,18.8
5/20/2016,May,2016,12.35
5/19/2016,May,2016,10
5/18/2016,May,2016,12.89
5/17/2016,May,2016,10.85
5/16/2016,May,2016,7.4
5/15/2016,May,2016,9.3
5/14/2016,May,2016,14.14
5/13/2016,May,2016,6.35
5/12/2016,May,2016,10.7
5/11/2016,May,2016,9.1
5/10/2016,May,2016,9.44
5/9/2016,May,2016,8.8
5/8/2016,May,2016,10.55
5/7/2016,May,2016,7.6
5/6/2016,May,2016,9.65
5/5/2016,May,2016,6.65
5/4/2016,May,2016,7.3
5/3/2016,May,2016,8.75
5/2/2016,May,2016,6.85
5/1/2016,May,2016,5.95
4/30/2016,April,2016,4.64
4/29/2016,April,2016,3.35
4/28/2016,April,2016,2.54
4/27/2016,April,2016,4.3
4/26/2016,April,2016,2.75
4/25/2016,April,2016,4.84
4/24/2016,April,2016,4.2
4/23/2016,April,2016,8.94
4/22/2016,April,2016,13.2
4/21/2016,April,2016,10.5
4/20/2016,April,2016,4.8
4/19/2016,April,2016,2.19
4/18/2016,April,2016,5.15
4/17/2016,April,2016,2.75
4/16/2016,April,2016,3.7
4/15/2016,April,2016,1.65
4/14/2016,April,2016,4.5
4/13/2016,April,2016,6.7
4/12/2016,April,2016,7.3
4/11/2016,April,2016,2.4
4/10/2016,April,2016,0.25
4/9/2016,April,2016,4.8
4/8/2016,April,2016,6.8
4/7/2016,April,2016,4.25
4/6/2016,April,2016,-3.45
4/5/2016,April,2016,-4.4
4/4/2016,April,2016,-3.05
4/3/2016,April,2016,0.65
4/2/2016,April,2016,8.05
4/1/2016,April,2016,10.15
3/31/2016,March,2016,8.1
3/30/2016,March,2016,3.65
3/29/2016,March,2016,3.59
3/28/2016,March,2016,3.8
3/27/2016,March,2016,-1
3/26/2016,March,2016,1.25
3/25/2016,March,2016,3.84
3/24/2016,March,2016,-4.25
3/23/2016,March,2016,0.8
3/22/2016,March,2016,-1.04
3/21/2016,March,2016,0.64
3/20/2016,March,2016,-3.05
3/19/2016,March,2016,-2.4
3/18/2016,March,2016,0.5
3/17/2016,March,2016,2.04
3/16/2016,March,2016,4.75
3/15/2016,March,2016,-0.85
3/14/2016,March,2016,-0.25
3/13/2016,March,2016,1.65
3/12/2016,March,2016,-1.35
3/11/2016,March,2016,-2.19
3/10/2016,March,2016,3.4
3/9/2016,March,2016,-0.25
3/8/2016,March,2016,1.1
3/7/2016,March,2016,-2.6
3/6/2016,March,2016,-5.35
3/5/2016,March,2016,-5.4
3/4/2016,March,2016,-6.7
3/3/2016,March,2016,-0.85
3/2/2016,March,2016,1.5
3/1/2016,March,2016,4.4
2/29/2016,February,2016,5.95
2/28/2016,February,2016,4.4
2/27/2016,February,2016,-2.59
2/26/2016,February,2016,1.4
2/25/2016,February,2016,7.75
2/24/2016,February,2016,0.75
2/23/2016,February,2016,-6.25
2/22/2016,February,2016,-3.1
2/21/2016,February,2016,4.84
2/20/2016,February,2016,-0.05
2/19/2016,February,2016,-2.05
2/18/2016,February,2016,0.55
2/17/2016,February,2016,4.7
2/16/2016,February,2016,0.3
2/15/2016,February,2016,-9.94
2/14/2016,February,2016,-11.6
2/13/2016,February,2016,-9.65
2/12/2016,February,2016,-7.3
2/11/2016,February,2016,-2.85
2/10/2016,February,2016,-2.4
2/9/2016,February,2016,-2.25
2/8/2016,February,2016,-5.44
2/7/2016,February,2016,-0.45
2/6/2016,February,2016,-3
2/5/2016,February,2016,1.5
2/4/2016,February,2016,8
2/3/2016,February,2016,-1.45
2/2/2016,February,2016,-1.6
2/1/2016,February,2016,5.15
1/31/2016,January,2016,2.29
1/30/2016,January,2016,-1.4
1/29/2016,January,2016,1
1/28/2016,January,2016,-2.09
1/27/2016,January,2016,1.5
1/26/2016,January,2016,-1.14
1/25/2016,January,2016,-4.7
1/24/2016,January,2016,-4.15
1/23/2016,January,2016,-8.19
1/22/2016,January,2016,-7.8
1/21/2016,January,2016,-5.95
1/20/2016,January,2016,-3.95
1/19/2016,January,2016,-7.6
1/18/2016,January,2016,-3.55
1/17/2016,January,2016,-0.89
1/16/2016,January,2016,-4.5
1/15/2016,January,2016,-6.55
1/14/2016,January,2016,-6.4
1/13/2016,January,2016,-1.29
1/12/2016,January,2016,-1.65
1/11/2016,January,2016,3.74
1/10/2016,January,2016,3.9
1/9/2016,January,2016,-2.15
1/8/2016,January,2016,-1.69
1/7/2016,January,2016,-0.25
1/6/2016,January,2016,-2.44
1/5/2016,January,2016,-9.65
1/4/2016,January,2016,-4.25
1/3/2016,January,2016,2.5
1/2/2016,January,2016,0.35
1/1/2016,January,2016,-0.8
12/31/2015,December,2015,1.04
12/30/2015,December,2015,-3.25
12/29/2015,December,2015,-9.05
12/28/2015,December,2015,-6.69
12/27/2015,December,2015,-0.25
12/26/2015,December,2015,2.6
12/25/2015,December,2015,9.4
12/24/2015,December,2015,8.44
12/23/2015,December,2015,4.34
12/22/2015,December,2015,4.95
12/21/2015,December,2015,2.64
12/20/2015,December,2015,-2.54
12/19/2015,December,2015,4.34
12/18/2015,December,2015,9.64
12/17/2015,December,2015,2.84
12/16/2015,December,2015,1.1
12/15/2015,December,2015,3.1
12/14/2015,December,2015,0.04
12/13/2015,December,2015,4.3
12/12/2015,December,2015,7.75
12/11/2015,December,2015,8.94
12/10/2015,December,2015,5.09
12/9/2015,December,2015,2.95
12/8/2015,December,2015,1.65
12/7/2015,December,2015,6.2
12/6/2015,December,2015,7
12/5/2015,December,2015,1.85
12/4/2015,December,2015,-0.2
12/3/2015,December,2015,5.9
12/2/2015,December,2015,5.75
12/1/2015,December,2015,1.2
11/30/2015,November,2015,-4
11/29/2015,November,2015,0.8
11/28/2015,November,2015,5.55
11/27/2015,November,2015,10.95
11/26/2015,November,2015,1.45
11/25/2015,November,2015,-1.6
11/24/2015,November,2015,-0.09
11/23/2015,November,2015,8.1
11/22/2015,November,2015,11.4
11/21/2015,November,2015,9.64
11/20/2015,November,2015,8.05
11/19/2015,November,2015,3.5
11/18/2015,November,2015,1.35
11/17/2015,November,2015,1.85
11/16/2015,November,2015,4.95
11/15/2015,November,2015,4.2
11/14/2015,November,2015,6.35
11/13/2015,November,2015,11.3
11/12/2015,November,2015,7.65
11/11/2015,November,2015,6.6
11/10/2015,November,2015,8.94
11/9/2015,November,2015,7
11/8/2015,November,2015,4.55
11/7/2015,November,2015,11.6
11/6/2015,November,2015,12.6
11/5/2015,November,2015,6.19
11/4/2015,November,2015,5.09
11/3/2015,November,2015,5.55
11/2/2015,November,2015,9.5
11/1/2015,November,2015,8.55
10/31/2015,October,2015,5.9
10/30/2015,October,2015,8.8
10/29/2015,October,2015,13.6
10/28/2015,October,2015,6
10/27/2015,October,2015,3.7
10/26/2015,October,2015,5.5
10/25/2015,October,2015,11.85
10/24/2015,October,2015,6.95
10/23/2015,October,2015,9.15
10/22/2015,October,2015,7.2
10/21/2015,October,2015,6.55
10/20/2015,October,2015,8.69
10/19/2015,October,2015,2.95
10/18/2015,October,2015,4.14
10/17/2015,October,2015,6.35
10/16/2015,October,2015,9.4
10/15/2015,October,2015,8.85
10/14/2015,October,2015,15.9
10/13/2015,October,2015,15.55
10/12/2015,October,2015,14.5
10/11/2015,October,2015,8.8
10/10/2015,October,2015,10.19
10/9/2015,October,2015,9.15
10/8/2015,October,2015,10.4
10/7/2015,October,2015,14.25
10/6/2015,October,2015,13.8
10/5/2015,October,2015,11.85
10/4/2015,October,2015,10.8
10/3/2015,October,2015,8.89
10/2/2015,October,2015,10.19
10/1/2015,October,2015,15.15
9/30/2015,September,2015,20.54
9/29/2015,September,2015,20.8
9/28/2015,September,2015,17.2
9/27/2015,September,2015,12.14
9/26/2015,September,2015,10.55
9/25/2015,September,2015,12.89
9/24/2015,September,2015,15.05
9/23/2015,September,2015,15
9/22/2015,September,2015,14.05
9/21/2015,September,2015,15.1
9/20/2015,September,2015,18
9/19/2015,September,2015,18.6
9/18/2015,September,2015,21.85
9/17/2015,September,2015,19.04
9/16/2015,September,2015,18.5
9/15/2015,September,2015,17.6
9/14/2015,September,2015,18.85
9/13/2015,September,2015,16.45
9/12/2015,September,2015,17.64
9/11/2015,September,2015,20.39
9/10/2015,September,2015,21.25
9/9/2015,September,2015,17.55
9/8/2015,September,2015,21.35
9/7/2015,September,2015,20.3
9/6/2015,September,2015,21.4
9/5/2015,September,2015,16.05
9/4/2015,September,2015,15.25
9/3/2015,September,2015,20.65
9/2/2015,September,2015,16.6
9/1/2015,September,2015,15.7
